symbol,publishdate(min),nav_cur4
000198,20171026,1.0421
000198,20171027,1.0432
000198,20171028,1.0429
000198,20171029,1.0428
000198,20171029,2.0857
000198,20171030,1.0469
000198,20171031,1.053
000198,20171101,1.049
000198,20171102,1.0394
000198,20171103,1.0447
000198,20171104,1.042
000198,20171105,1.0419
000198,20171105,2.0838
000198,20171106,1.0426
000198,20171107,1.0407
000198,20171108,1.0378
000198,20171109,1.0367
000198,20171110,1.0474
000198,20171111,1.0411
000198,20171112,1.041
000198,20171112,2.0821
000198,20171113,1.0482
000198,20171114,1.0476
000198,20171115,1.0488
000198,20171116,1.0428
000198,20171117,1.0585
000198,20171118,1.0498
000198,20171119,1.0496
000198,20171119,2.0994
000198,20171120,1.053
000203,20170701,1.203
000203,20170702,1.203
000203,20170702,2.406
000203,20170703,1.1466
000203,20170704,0.9693
000203,20170705,0.9744
000203,20170706,0.9256
000203,20170707,0.903
000203,20170708,0.9015
000203,20170709,1.803
000203,20170709,0.9015
000203,20170710,0.8509
000203,20170711,0.8421
000203,20170712,1.1246
000203,20170713,1.4894
000203,20170714,0.9175
000203,20170715,0.9221
000203,20170716,0.9221
000203,20170716,1.8442
000203,20170717,0.884
000203,20170718,0.8828
000203,20170719,0.8855
000203,20170720,0.8808
000203,20170721,0.8205
000203,20170722,0.8102
000203,20170723,0.8102
000203,20170723,1.6204
000203,20170724,0.8857
000203,20170725,0.9091
000203,20170726,0.9329
000203,20170727,0.9265
000203,20170728,0.9363
000203,20170729,0.9519
000203,20170730,0.952
000203,20170730,1.9039
000203,20170731,0.9368
000203,20170801,1.0912
000203,20170802,0.9545
000203,20170803,1.4574
000203,20170804,1.3708
000203,20170805,0.9431
000203,20170806,0.9432
000203,20170806,1.8863
000203,20170807,0.929
000203,20170808,0.9277
000203,20170809,0.9227
000203,20170810,0.9385
000203,20170811,0.9444
000203,20170812,0.9305
000203,20170813,1.861
000203,20170813,0.9305
000203,20170814,1.5424
000203,20170815,0.929
000203,20170816,1.2413
000203,20170817,2.1724
000203,20170818,0.884
000203,20170819,0.9707
000203,20170820,1.9414
000203,20170820,0.9707
000203,20170821,0.9663
000203,20170822,0.9515
000203,20170823,1.7668
000203,20170824,0.9529
000203,20170825,0.9766
000203,20170826,0.9619
000203,20170827,0.9619
000203,20170827,1.9238
000203,20170828,0.9912
000203,20170829,1.0348
000203,20170830,1.0212
000203,20170831,1.0525
000203,20170901,1.8092
000203,20170902,1.048
000203,20170903,1.048
000203,20170903,2.096
000203,20170904,1.0556
000203,20170905,1.0221
000203,20170906,1.0127
000203,20170907,0.983
000203,20170908,0.9872
000203,20170909,0.9883
000203,20170910,0.9883
000203,20170910,1.9766
000203,20170911,0.979
000203,20170912,0.9853
000203,20170913,0.997
000203,20170914,1.0024
000203,20170915,1.2844
000203,20170916,0.9964
000203,20170917,0.9965
000203,20170917,1.9929
000203,20170918,0.9875
000203,20170919,1.0255
000203,20170920,1.3468
000203,20170921,1.0083
000203,20170922,1.0236
000203,20170923,1.0265
000203,20170924,1.0265
000203,20170924,2.053
000203,20170925,1.013
000203,20170926,1.0329
000203,20170927,0.9335
000203,20170928,1.0321
000203,20170929,0.9299
000203,20170930,1.0632
000203,20171002,1.0632
000203,20171003,1.0633
000203,20171004,1.0633
000203,20171005,1.0634
000203,20171006,1.0634
000203,20171007,1.0635
000203,20171008,1.0635
000203,20171008,9.5701
000203,20171009,1.0321
000203,20171010,0.853
000203,20171011,1.0555
000203,20171012,1.0256
000203,20171013,0.9856
000203,20171014,0.9804
000203,20171015,0.9804
000203,20171015,1.9608
000203,20171016,1.7543
000203,20171017,0.9872
000203,20171018,0.9417
000203,20171019,0.9357
000203,20171020,0.9526
000203,20171021,0.9383
000203,20171022,0.9384
000203,20171022,1.8767
000203,20171023,0.9466
000203,20171024,0.9474
000203,20171025,0.9417
000203,20171026,1.061
000203,20171027,0.9906
000203,20171028,0.9998
000203,20171029,0.9999
000203,20171029,1.9997
000203,20171030,0.9787
000203,20171031,0.8729
000203,20171101,0.9789
000203,20171102,0.9771
000203,20171103,0.921
000203,20171104,0.9059
000203,20171105,0.8971
000203,20171105,1.8029
000203,20171106,0.8901
000203,20171107,0.8914
000203,20171108,0.9165
000203,20171109,0.9051
000203,20171110,0.9472
000203,20171111,0.9582
000203,20171112,0.9583
000203,20171112,1.9165
000203,20171113,0.9404
000203,20171114,0.9982
000203,20171115,0.8382
000203,20171116,0.9596
000203,20171117,0.9388
000203,20171118,0.9552
000203,20171119,0.9502
000204,20170701,1.2687
000204,20170702,1.2687
000204,20170702,2.5375
000204,20170703,1.2121
000204,20170704,1.0931
000204,20170705,1.0485
000204,20170706,0.9951
000204,20170707,0.9697
000204,20170708,0.9673
000204,20170709,1.9346
000204,20170709,0.9673
000204,20170710,0.919
000204,20170711,0.9122
000204,20170712,1.1913
000204,20170713,1.5574
000204,20170714,0.985
000204,20170715,0.9878
000204,20170716,0.9879
000204,20170716,1.9757
000204,20170717,0.9516
000204,20170718,0.9517
000204,20170719,0.9536
000204,20170720,0.947
000204,20170721,0.8873
000204,20170722,0.8759
000204,20170723,0.876
000204,20170723,1.7519
000204,20170724,0.9513
000204,20170725,0.977
000204,20170726,0.9999
000204,20170727,0.9926
000204,20170728,1.0031
000204,20170729,1.0177
000204,20170730,1.0177
000204,20170730,2.0354
000204,20170731,1.0033
000204,20170801,1.1587
000204,20170802,1.0202
000204,20170803,1.5235
000204,20170804,1.4369
000204,20170805,1.0089
000204,20170806,1.0089
000204,20170806,2.0178
000204,20170807,0.9955
000204,20170808,0.9939
000204,20170809,0.9889
000204,20170810,1.0047
000204,20170811,1.0104
000204,20170812,0.9962
000204,20170813,1.9925
000204,20170813,0.9963
000204,20170814,1.6082
000204,20170815,0.9971
000204,20170816,1.3083
000204,20170817,2.2379
000204,20170818,0.9501
000204,20170819,1.0364
000204,20170820,2.0729
000204,20170820,1.0365
000204,20170821,1.0298
000204,20170822,1.0104
000204,20170823,1.8299
000204,20170824,1.0182
000204,20170825,1.0283
000204,20170826,1.0276
000204,20170827,1.0277
000204,20170827,2.0553
000204,20170828,1.0508
000204,20170829,1.1025
000204,20170830,1.09
000204,20170831,1.1199
000204,20170901,1.8766
000204,20170902,1.1138
000204,20170903,1.1138
000204,20170903,2.2276
000204,20170904,1.1201
000204,20170905,1.0904
000204,20170906,1.0765
000204,20170907,1.0487
000204,20170908,1.0523
000204,20170909,1.054
000204,20170910,1.0541
000204,20170910,2.1081
000204,20170911,1.0433
000204,20170912,1.0526
000204,20170913,1.0636
000204,20170914,1.0697
000204,20170915,1.3508
000204,20170916,1.0622
000204,20170917,1.0622
000204,20170917,2.1244
000204,20170918,1.0536
000204,20170919,1.094
000204,20170920,1.4136
000204,20170921,1.0747
000204,20170922,1.09
000204,20170923,1.0923
000204,20170924,1.0923
000204,20170924,2.1846
000204,20170925,1.0781
000204,20170926,1.1019
000204,20170927,1.0005
000204,20170928,1.0996
000204,20170929,0.9933
000204,20170930,1.1289
000204,20171002,1.129
000204,20171003,1.129
000204,20171004,1.1291
000204,20171005,1.1291
000204,20171006,1.1292
000204,20171007,1.1292
000204,20171008,1.1293
000204,20171008,10.1618
000204,20171009,1.097
000204,20171010,0.9224
000204,20171011,1.1226
000204,20171012,1.0916
000204,20171013,1.0524
000204,20171014,1.0461
000204,20171015,1.0462
000204,20171015,2.0923
000204,20171016,1.8208
000204,20171017,1.0546
000204,20171018,1.0071
000204,20171019,1.0015
000204,20171020,1.0188
000204,20171021,1.0041
000204,20171022,1.0041
000204,20171022,2.0082
000204,20171023,1.0118
000204,20171024,1.0139
000204,20171025,1.0078
000204,20171026,1.127
000204,20171027,1.0561
000204,20171028,1.0656
000204,20171029,1.0656
000204,20171029,2.1312
000204,20171030,1.0445
000204,20171031,0.9394
000204,20171101,1.0449
000204,20171102,1.0426
000204,20171103,0.9873
000204,20171104,0.9716
000204,20171105,0.9628
000204,20171105,1.9345
000204,20171106,0.9562
000204,20171107,0.9573
000204,20171108,0.9821
000204,20171109,0.971
000204,20171110,1.0155
000204,20171111,1.024
000204,20171112,1.024
000204,20171112,2.048
000204,20171113,1.0059
000204,20171114,1.0667
000204,20171115,0.9022
000204,20171116,1.0257
000204,20171117,1.0045
000204,20171118,1.0209
000204,20171119,1.0159
000210,20170702,2.1263
000210,20170703,1.0733
000210,20170704,1.0232
000210,20170705,1.1051
000210,20170706,1.108
000210,20170707,1.061
000210,20170709,2.1284
000210,20170710,1.0448
000210,20170711,1.0176
000210,20170712,1.0513
000210,20170713,1.0205
000210,20170714,1.023
000210,20170716,2.0307
000210,20170717,1.0318
000210,20170718,1.0464
000210,20170719,1.0542
000210,20170720,1.0187
000210,20170721,1.025
000210,20170723,2.0544
000210,20170724,1.0266
000210,20170725,0.9965
000210,20170726,0.9922
000210,20170727,0.99
000210,20170728,1.004
000210,20170730,1.9801
000210,20170731,0.9889
000210,20170801,1.1068
000210,20170802,0.9869
000210,20170803,0.9666
000210,20170804,0.9605
000210,20170806,1.9131
000210,20170807,1.0693
000210,20170808,0.9572
000210,20170809,0.9605
000210,20170810,1.0132
000210,20170811,1.0775
000210,20170813,1.8974
000210,20170814,0.9502
000210,20170815,0.9668
000210,20170816,0.9584
000210,20170817,0.9533
000210,20170818,0.954
000210,20170820,1.9007
000210,20170821,0.9519
000210,20170822,1.01
000210,20170823,0.9579
000210,20170824,0.9621
000210,20170825,0.9374
000210,20170827,1.899
000210,20170828,0.9497
000210,20170829,0.9616
000210,20170830,0.9627
000210,20170831,0.9519
000210,20170901,1.1346
000210,20170903,1.9574
000210,20170904,0.9818
000210,20170905,0.9956
000210,20170906,1.057
000210,20170907,1.023
000210,20170908,1.0137
000210,20170910,2.0244
000210,20170911,1.0458
000210,20170912,0.9865
000210,20170913,0.9947
000210,20170914,0.9924
000210,20170915,0.9865
000210,20170917,1.97
000210,20170918,0.9877
000210,20170919,1
000210,20170920,1.0038
000210,20170921,1.03
000210,20170922,1.2244
000210,20170924,2.0168
000210,20170925,0.9737
000210,20170926,1.0191
000210,20170927,1.0194
000210,20170929,1.3253
000210,20171008,9.1203
000210,20171009,0.9843
000210,20171010,1.4402
000210,20171011,0.9856
000210,20171012,0.9214
000210,20171013,0.9685
000210,20171015,1.9469
000210,20171016,0.9881
000210,20171017,1.0713
000210,20171018,0.9754
000210,20171019,0.9803
000210,20171020,0.9791
000210,20171022,1.9558
000210,20171023,0.9779
000210,20171024,0.9697
000210,20171025,0.9696
000210,20171026,0.9765
000210,20171027,1.0134
000210,20171029,1.9577
000210,20171030,0.9915
000210,20171031,0.9847
000210,20171101,1.014
000210,20171102,1.0251
000210,20171103,1.0023
000210,20171105,1.9884
000210,20171106,0.9964
000210,20171107,0.9915
000210,20171108,0.9752
000210,20171109,0.967
000210,20171110,0.9713
000210,20171112,1.9389
000210,20171113,0.9689
000210,20171114,0.9848
000210,20171115,0.9902
000210,20171116,0.9966
000210,20171117,0.9958
000210,20171119,1.9929
000210,20171120,1.0025
000211,20170702,2.2578
000211,20170703,1.1399
000211,20170704,1.1939
000211,20170705,1.1854
000211,20170706,1.1809
000211,20170707,1.132
000211,20170709,2.2599
000211,20170710,1.1131
000211,20170711,1.0864
000211,20170712,1.1189
000211,20170713,1.0861
000211,20170714,1.0898
000211,20170716,2.1622
000211,20170717,1.0977
000211,20170718,1.1148
000211,20170719,1.1216
000211,20170720,1.0846
000211,20170721,1.093
000211,20170723,2.1859
000211,20170724,1.0929
000211,20170725,1.0637
000211,20170726,1.0575
000211,20170727,1.0556
000211,20170728,1.0653
000211,20170730,2.1116
000211,20170731,1.0548
000211,20170801,1.1706
000211,20170802,1.0524
000211,20170803,1.0375
000211,20170804,1.0251
000211,20170806,2.0446
000211,20170807,1.1339
000211,20170808,1.0256
000211,20170809,1.0259
000211,20170810,1.0819
000211,20170811,1.1438
000211,20170813,2.0289
000211,20170814,1.016
000211,20170815,1.028
000211,20170816,1.0316
000211,20170817,1.02
000211,20170818,1.0171
000211,20170820,2.0322
000211,20170821,1.0173
000211,20170822,1.0799
000211,20170823,1.0245
000211,20170824,1.0264
000211,20170825,1.0028
000211,20170827,2.0305
000211,20170828,1.0148
000211,20170829,1.0213
000211,20170830,1.0267
000211,20170831,1.0225
000211,20170901,1.1995
000211,20170903,2.0889
000211,20170904,1.0501
000211,20170905,1.0592
000211,20170906,1.1221
000211,20170907,1.0922
000211,20170908,1.0785
000211,20170910,2.1559
000211,20170911,1.1101
000211,20170912,1.0602
000211,20170913,1.0611
000211,20170914,1.0566
000211,20170915,1.0521
000211,20170917,2.1015
000211,20170918,1.0509
000211,20170919,1.0732
000211,20170920,1.0692
000211,20170921,1.0957
000211,20170922,1.2889
000211,20170924,2.1483
000211,20170925,1.0388
000211,20170926,1.0868
000211,20170927,1.0361
000211,20170929,1.3899
000211,20171008,9.7121
000211,20171009,1.0496
000211,20171010,1.5916
000211,20171011,1.0606
000211,20171012,0.9916
000211,20171013,1.0399
000211,20171015,2.0784
000211,20171016,1.0543
000211,20171017,1.1376
000211,20171018,1.0471
000211,20171019,1.047
000211,20171020,1.0441
000211,20171022,2.0873
000211,20171023,1.0449
000211,20171024,1.0365
000211,20171025,1.0354
000211,20171026,1.0443
000211,20171027,1.0776
000211,20171029,2.0892
000211,20171030,1.0577
000211,20171031,1.0523
000211,20171101,1.0804
000211,20171102,1.0885
000211,20171103,1.0676
000211,20171105,2.1199
000211,20171106,1.0606
000211,20171107,1.0603
000211,20171108,1.0409
000211,20171109,1.0314
000211,20171110,1.036
000211,20171112,2.0704
000211,20171113,1.0333
000211,20171114,1.0581
000211,20171115,1.0557
000211,20171116,1.0623
000211,20171117,1.062
000211,20171119,2.1244
000211,20171120,1.068
000300,20170702,2.0417
000300,20170703,1.0302
000300,20170704,1.0242
000300,20170705,1.0169
000300,20170706,0.9855
000300,20170707,0.9559
000300,20170709,1.9206
000300,20170710,0.9708
000300,20170711,1.3547
000300,20170712,0.9751
000300,20170713,0.9627
000300,20170714,1.2259
000300,20170716,1.8396
000300,20170717,1.4854
000300,20170718,0.9587
000300,20170719,0.9807
000300,20170720,0.9957
000300,20170721,1.2192
000300,20170723,2.0042
000300,20170724,1.0881
000300,20170725,0.9894
000300,20170726,0.993
000300,20170727,0.9894
000300,20170728,0.9862
000300,20170730,1.9726
000300,20170731,1.0021
000300,20170801,1.0046
000300,20170802,1.0039
000300,20170803,1.002
000300,20170804,0.992
000300,20170806,1.9655
000300,20170807,0.9786
000300,20170808,1.0448
000300,20170809,0.9768
000300,20170810,0.9349
000300,20170811,0.9683
000300,20170813,1.9002
000300,20170814,0.9663
000300,20170815,0.966
000300,20170816,1.0994
000300,20170817,0.9796
000300,20170818,0.9811
000300,20170820,1.9724
000300,20170821,0.9867
000300,20170822,0.992
000300,20170823,0.9971
000300,20170824,0.9995
000300,20170825,0.9939
000300,20170827,1.9947
000300,20170828,1.0106
000300,20170829,0.9978
000300,20170830,1.0414
000300,20170831,1.0353
000300,20170901,1.024
000300,20170903,2.0486
000300,20170904,1.0225
000300,20170905,1.0076
000300,20170906,0.978
000300,20170907,0.9689
000300,20170908,0.9627
000300,20170910,1.9168
000300,20170911,0.9731
000300,20170912,1.1109
000300,20170913,0.9921
000300,20170914,0.9925
000300,20170915,0.9911
000300,20170917,1.9685
000300,20170918,0.966
000300,20170919,0.992
000300,20170920,0.998
000300,20170921,1.0062
000300,20170922,0.9985
000300,20170924,1.9935
000300,20170925,1.0507
000300,20170926,1.0116
000300,20170927,0.9847
000300,20170929,1.0071
000300,20171008,9.0461
000300,20171009,1.0047
000300,20171010,1.0047
000300,20171011,1.0046
000300,20171012,0.9942
000300,20171013,1.1206
000300,20171015,1.9789
000300,20171016,0.9927
000300,20171017,1.2485
000300,20171018,0.9813
000300,20171019,0.9851
000300,20171020,1.2373
000300,20171022,1.9518
000300,20171023,0.9681
000300,20171024,0.953
000300,20171025,0.9591
000300,20171026,0.9724
000300,20171027,0.9681
000300,20171029,1.9215
000300,20171030,0.9768
000300,20171031,1.0149
000300,20171101,1.0236
000300,20171102,1.0244
000300,20171103,1.0265
000300,20171105,2.0534
000300,20171106,1.0166
000300,20171107,0.9868
000300,20171108,0.9531
000300,20171109,0.9684
000300,20171110,0.9706
000300,20171112,1.9367
000300,20171113,0.9579
000300,20171114,0.9898
000300,20171115,0.9965
000300,20171116,0.9884
000300,20171117,1.3144
000300,20171119,1.9281
000300,20171120,0.9736
000301,20170702,2.1732
000301,20170703,1.0955
000301,20170704,1.0977
000301,20170705,1.0829
000301,20170706,1.0518
000301,20170707,1.0223
000301,20170709,2.0521
000301,20170710,1.0371
000301,20170711,1.4213
000301,20170712,1.0411
000301,20170713,1.0287
000301,20170714,1.2916
000301,20170716,1.9711
000301,20170717,1.5512
000301,20170718,1.0251
000301,20170719,1.0439
000301,20170720,1.0613
000301,20170721,1.2825
000301,20170723,2.1357
000301,20170724,1.1539
000301,20170725,1.0571
000301,20170726,1.059
000301,20170727,1.0564
000301,20170728,1.0528
000301,20170730,2.1041
000301,20170731,1.0695
000301,20170801,1.0705
000301,20170802,1.0695
000301,20170803,1.0666
000301,20170804,1.0578
000301,20170806,2.097
000301,20170807,1.0442
000301,20170808,1.1089
000301,20170809,1.0421
000301,20170810,0.9995
000301,20170811,1.0348
000301,20170813,2.0317
000301,20170814,1.0326
000301,20170815,1.033
000301,20170816,1.1659
000301,20170817,1.0452
000301,20170818,1.045
000301,20170820,2.1039
000301,20170821,1.0542
000301,20170822,1.0638
000301,20170823,1.0618
000301,20170824,1.0635
000301,20170825,1.0616
000301,20170827,2.1262
000301,20170828,1.0752
000301,20170829,1.0632
000301,20170830,1.1061
000301,20170831,1.1028
000301,20170901,1.0898
000301,20170903,2.1801
000301,20170904,1.0876
000301,20170905,1.0739
000301,20170906,1.0414
000301,20170907,1.036
000301,20170908,1.0255
000301,20170910,2.0483
000301,20170911,1.0391
000301,20170912,1.1765
000301,20170913,1.0578
000301,20170914,1.0593
000301,20170915,1.0562
000301,20170917,2.1
000301,20170918,1.0326
000301,20170919,1.0604
000301,20170920,1.062
000301,20170921,1.0708
000301,20170922,1.064
000301,20170924,2.1251
000301,20170925,1.1152
000301,20170926,1.0776
000301,20170927,1.0493
000301,20170929,1.073
000301,20171008,9.6379
000301,20171009,1.0711
000301,20171010,1.0739
000301,20171011,1.0684
000301,20171012,1.0595
000301,20171013,1.1865
000301,20171015,2.1104
000301,20171016,1.0592
000301,20171017,1.3138
000301,20171018,1.0485
000301,20171019,1.0477
000301,20171020,1.3026
000301,20171022,2.0833
000301,20171023,1.0349
000301,20171024,1.0187
000301,20171025,1.0238
000301,20171026,1.0361
000301,20171027,1.0332
000301,20171029,2.053
000301,20171030,1.0438
000301,20171031,1.0806
000301,20171101,1.0891
000301,20171102,1.0909
000301,20171103,1.092
000301,20171105,2.1849
000301,20171106,1.0819
000301,20171107,1.0525
000301,20171108,1.0199
