data_dt,entrydate(min),entrytime,icode,indexcap_id,mcap,tcap,tdate
20100128,20100128 00:00,21:00:11,000016,20278,649669422.2,1117901263,2010-01-28
20120924,20120924 00:00,21:00:54,000016,25682,649780031.6,761586135.8,2012-09-24
20150107,20150107 00:00,21:00:58,399106,30290,650032408.6,799289711.5,2015-01-07
20150206,20150206 00:00,21:00:36,399106,30466,650157892.4,819163922.6,2015-02-06
20100210,20100210 00:00,21:00:22,000016,20350,650201434.1,1109368700,2010-02-10
20100224,20100224 00:00,21:00:19,000016,20410,650399769.9,1111963029,2010-02-24
20091117,20091117 00:00,21:00:14,000016,19858,650497403.9,1256183333,2009-11-17
20080305,20080305 00:00,21:00:09,000001,16402,650516214.9,2230295177,2008-03-05
20121128,20121128 00:00,21:00:47,000016,26064,650707352.7,765324024.7,2012-11-28
20091204,20091204 00:00,21:00:12,000016,19962,650769809.7,1260316860,2009-12-04
20150106,20150106 00:00,21:00:05,399106,30282,650809266.7,800297538.6,2015-01-06
20150130,20150130 00:00,21:00:49,399107,30428,651125585.3,822819987.8,2015-01-30
20120925,20120925 00:00,21:00:54,000016,25690,651132200.4,762635128.8,2012-09-25
20090630,20090630 00:00,21:00:05,000001,19055,651346357.2,1713305870,2009-06-30
20091123,20091123 00:00,21:00:11,000016,19890,651498777.9,1263232186,2009-11-23
20080219,20080219 00:00,21:00:10,000001,16314,651722115.9,2422296550,2008-02-19
20080117,20080117 00:00,21:00:41,000002,16156,651761256.1,2635076014,2008-01-17
20100211,20100211 00:00,21:00:16,000016,20358,651770086.7,1112390007,2010-02-11
20120906,20120906 00:00,21:00:10,000016,25586,651838819.6,764368754.4,2012-09-06
20120904,20120904 00:00,21:00:39,000016,25570,651946204.1,765025456.4,2012-09-04
20100127,20100127 00:00,21:00:17,000016,20270,651995487.5,1121240731,2010-01-27
20121130,20121130 00:00,21:01:15,000016,26080,652074279.6,766088588,2012-11-30
20121122,20121122 00:00,21:00:26,000016,26032,652086902.3,765982719.4,2012-11-22
20120827,20120827 00:00,21:01:20,000016,25522,652177158.6,767381898.6,2012-08-27
20121119,20121119 00:00,21:06:03,000016,26004,652543084.2,766048821.5,2012-11-19
20121116,20121116 00:00,21:10:37,000016,25996,652768344.7,766504562.4,2012-11-16
20091208,20091208 00:00,21:00:14,000016,19978,652855298.8,1244547078,2009-12-08
20141217,20141217 00:00,21:00:51,399106,30178,652904156.7,805487249.7,2014-12-17
20121204,20121204 00:00,21:00:18,000016,26096,652990592.7,766322438.1,2012-12-04
20150210,20150210 00:00,21:01:42,399107,30484,652990881.1,822590662.3,2015-02-10
20091215,20091215 00:00,21:00:16,000016,20018,653149240,1240643946,2009-12-15
20100203,20100203 00:00,21:00:12,000016,20310,653533468.9,1123807281,2010-02-03
20121127,20121127 00:00,21:00:18,000016,26056,653539615.7,767889421.2,2012-11-27
20080104,20080104 00:00,21:00:46,000002,16076,653565118.3,2740138940,2008-01-04
20120829,20120829 00:00,21:01:07,000016,25538,653584951.7,768797981.5,2012-08-29
20100222,20100222 00:00,21:00:17,000016,20394,653615952.7,1116237780,2010-02-22
20120831,20120831 00:00,21:00:18,000016,25554,653704075.9,768030006.3,2012-08-31
20100315,20100315 00:00,21:00:18,000016,20514,653959099.7,1102940592,2010-03-15
20080304,20080304 00:00,21:00:11,000001,16394,653996549,2252531275,2008-03-04
20090629,20090629 00:00,21:00:05,000001,19047,654063540.5,1724129846,2009-06-29
20141216,20141216 00:00,21:01:08,399106,30170,654360991.2,808353206,2014-12-16
20080102,20080102 00:00,21:00:46,000001,16058,654383926.4,2705392242,2008-01-02
20150202,20150202 00:00,21:00:06,399106,30434,654861739.1,824603157.6,2015-02-02
20150116,20150116 00:00,21:00:59,399106,30346,655309240.1,802897228.9,2015-01-16
20121126,20121126 00:00,21:05:40,000016,26048,655456087.2,770459631.6,2012-11-26
20091119,20091119 00:00,21:00:13,000016,19874,655501892.7,1267701907,2009-11-19
20120903,20120903 00:00,21:00:24,000016,25562,655533578.1,769070941.3,2012-09-03
20080110,20080110 00:00,21:00:44,000300,16113,655581131.1,2707786281,2008-01-10
20150121,20150121 00:00,21:00:38,399107,30372,655658142,806826854.3,2015-01-21
20130711,20130711 00:00,21:00:26,000016,27288,655697597,761227705.8,2013-07-11
20121122,20121122 00:00,07:43:51,000016,26024,655876409.1,770210838.6,2012-11-21
20091118,20091118 00:00,21:00:10,000016,19866,655992697.5,1266095703,2009-11-18
20120918,20120918 00:00,21:00:57,000016,25650,656092309,769563602.3,2012-09-18
20100226,20100226 00:00,21:00:16,000016,20426,656153191.6,1119238703,2010-02-26
20090703,20090703 00:00,21:00:11,000300,19085,656198546.4,1766931230,2009-07-03
20150205,20150205 00:00,21:01:31,399107,30460,656318395.4,829570545.6,2015-02-05
20090831,20090831 00:00,21:00:13,000300,19413,656456813.9,1508694568,2009-08-31
20150129,20150129 00:00,21:01:48,399107,30420,656688061.3,830756947,2015-01-29
20100304,20100304 00:00,21:00:17,000016,20458,656809490.4,1111381032,2010-03-04
20121123,20121123 00:00,21:00:39,000016,26040,656967254.1,771330956.9,2012-11-23
20120830,20120830 00:00,21:00:13,000016,25546,657034034.5,771996823,2012-08-30
20120919,20120919 00:00,21:00:57,000016,25658,657055521.1,770789482,2012-09-19
20080303,20080303 00:00,21:00:16,000002,16388,657286791.1,2295063366,2008-03-03
20080118,20080118 00:00,21:00:26,000002,16164,657317807.9,2650156412,2008-01-18
20100305,20100305 00:00,21:00:23,000016,20466,657397983.1,1112837671,2010-03-05
20090701,20090701 00:00,21:00:07,000002,19065,657666647.1,1736486145,2009-07-01
20090804,20090804 00:00,21:00:11,000010,19259,657694223,1673596682,2009-08-04
20150204,20150204 00:00,21:00:52,399107,30452,657863519.7,831207876.4,2015-02-04
20080108,20080108 00:00,21:01:05,000002,16092,657915997.6,2753662471,2008-01-08
20100225,20100225 00:00,21:00:17,000016,20418,658049275.3,1123990104,2010-02-25
20100212,20100212 00:00,21:00:17,000016,20366,658503165.7,1124224373,2010-02-12
20121115,20121115 00:00,21:00:48,000016,25988,658637599.9,772549993.5,2012-11-15
20080111,20080111 00:00,21:01:25,000300,16121,658992165.3,2723084303,2008-01-11
20100316,20100316 00:00,21:00:18,000016,20522,658996764.8,1108128199,2010-03-16
20080115,20080115 00:00,21:00:49,000300,16145,659231577.4,2700226415,2008-01-15
20091019,20091019 00:00,21:00:13,000010,19689,659276729.6,1452915701,2009-10-19
20080306,20080306 00:00,21:00:08,000001,16410,659314224.9,2265796496,2008-03-06
20150203,20150203 00:00,21:01:27,399107,30444,659373583.9,832715927.9,2015-02-03
20150130,20150130 00:00,21:00:29,399106,30426,659424185.9,831118399.6,2015-01-30
20090803,20090803 00:00,21:00:12,000010,19251,659478490.8,1674090736,2009-08-03
20101011,20101011 00:00,21:00:11,000016,21682,659539108,1077842853,2010-10-11
20150123,20150123 00:00,21:02:13,399107,30388,659551011.7,811403018.6,2015-01-23
20121029,20121029 00:00,22:11:03,000016,25872,659928974.5,773704196.8,2012-10-29
20100312,20100312 00:00,21:00:21,000016,20506,660377411.7,1115443124,2010-03-12
20091214,20091214 00:00,21:00:12,000016,20010,660462968.1,1256185694,2009-12-14
20080103,20080103 00:00,21:00:12,000001,16066,660499461.8,2729095668,2008-01-03
20090901,20090901 00:00,21:00:13,000300,19421,660551177.8,1520649006,2009-09-01
20100325,20100325 00:00,21:00:18,000016,20578,660601342.8,1109211513,2010-03-25
20140312,20140312 00:00,21:02:05,000016,28624,660744980.5,688094926.8,2014-03-12
20100308,20100308 00:00,21:00:17,000016,20474,660887279.7,1118249441,2010-03-08
20120828,20120828 00:00,21:00:14,000016,25530,660923962.2,776624157.4,2012-08-28
20091207,20091207 00:00,21:00:18,000016,19970,661172799.5,1260958027,2009-12-07
20150211,20150211 00:00,21:02:31,399107,30492,661216039.5,833420682.2,2015-02-11
20100106,20100106 00:00,21:00:24,000016,20150,661267058.1,1227998795,2010-01-06
20150128,20150128 00:00,21:00:44,399107,30412,661312048,834232689.6,2015-01-28
20150210,20150210 00:00,21:01:22,399106,30482,661345330,830944922.7,2015-02-10
20091022,20091022 00:00,21:00:13,000010,19713,661445209.7,1458025403,2009-10-22
20121030,20121030 00:00,21:00:15,000016,25880,661565825,775804678.4,2012-10-30
20121113,20121113 00:00,21:00:11,000016,25972,661963676,776218300.9,2012-11-13
20140320,20140320 00:00,21:01:12,000016,28672,662075634.7,689150939.4,2014-03-20
20101012,20101012 00:00,21:00:07,000016,21690,662222156.7,1087299094,2010-10-12
20120927,20120927 00:00,21:00:51,000016,25706,662529956.8,776110478.4,2012-09-27
20120824,20120824 00:00,21:01:04,000016,25514,662655116.2,775512962.2,2012-08-24
20121031,20121031 00:00,21:00:11,000016,25888,663034574,778213987.8,2012-10-31
20080114,20080114 00:00,21:00:41,000300,16137,663055354,2729113548,2008-01-14
20120917,20120917 00:00,21:00:40,000016,25642,663085543.6,777750264.7,2012-09-17
20121026,20121026 00:00,21:00:14,000016,25859,663352713.9,777454305,2012-10-26
20100126,20100126 00:00,21:00:23,000016,20262,663354922.5,1137634752,2010-01-26
20080107,20080107 00:00,21:02:08,000002,16084,663917549.1,2756436201,2008-01-07
20150121,20150121 00:00,21:00:22,399106,30370,663996189.2,815164719.1,2015-01-21
20090701,20090701 00:00,21:00:06,000001,19063,664115464.6,1742756863,2009-07-01
20140314,20140314 00:00,21:02:15,000016,28640,664159467.7,691681509.2,2014-03-14
20100104,20100104 00:00,21:00:21,000016,20134,664297235.6,1228569483,2010-01-04
20140311,20140311 00:00,21:01:39,000016,28616,664407140.2,691603430.2,2014-03-11
20100310,20100310 00:00,21:00:17,000016,20490,664506637.8,1122274628,2010-03-10
20150122,20150122 00:00,21:00:52,399107,30380,664624481.1,818000338.9,2015-01-22
20080117,20080117 00:00,21:00:10,000001,16154,664659095.3,2647807853,2008-01-17
20150205,20150205 00:00,21:00:33,399106,30458,664693034.1,837944997.9,2015-02-05
20121114,20121114 00:00,21:00:27,000016,25980,664928033.1,779559762.1,2012-11-14
20150129,20150129 00:00,21:00:42,399106,30418,664943839.8,839012531.2,2015-01-29
20130619,20130619 00:00,21:01:55,000016,27160,664979125.4,782420092.4,2013-06-19
20121008,20121008 00:00,21:00:20,000016,25751,665280885.7,779837692.8,2012-10-08
20120726,20120726 00:00,21:00:42,000016,25346,665352493.1,784775528.6,2012-07-26
20091230,20091230 00:00,21:00:25,000016,20106,665390035.2,1246600263,2009-12-30
20140310,20140310 00:00,21:02:22,000016,28608,665456440.8,692658279.3,2014-03-10
20120822,20120822 00:00,21:00:42,000016,25498,665643008.6,779010683.3,2012-08-22
20140319,20140319 00:00,21:02:20,000016,28664,665752465.6,693136562.1,2014-03-19
20120823,20120823 00:00,21:01:00,000016,25506,665967514.4,779164099,2012-08-23
20150212,20150212 00:00,21:01:09,399107,30500,666075194.5,839334843.8,2015-02-12
20150204,20150204 00:00,21:00:37,399106,30450,666246437.3,839590605.2,2015-02-04
20090702,20090702 00:00,21:00:08,000002,19073,666416613.4,1763199325,2009-07-02
20100302,20100302 00:00,21:00:17,000016,20442,666420105,1126939875,2010-03-02
20150126,20150126 00:00,21:02:00,399107,30396,666538584.6,842095746.7,2015-01-26
20100323,20100323 00:00,21:00:24,000016,20562,666768943.5,1121424237,2010-03-23
20100309,20100309 00:00,21:00:17,000016,20482,666820535.7,1126405627,2010-03-09
20140318,20140318 00:00,21:01:53,000016,28656,666847393.9,694414278.3,2014-03-18
20091021,20091021 00:00,21:00:12,000010,19705,666850360.3,1470181528,2009-10-21
20120725,20120725 00:00,21:00:16,000016,25338,666955643.4,786403098.9,2012-07-25
20150127,20150127 00:00,21:00:58,399107,30404,667072616,841046181.5,2015-01-27
20100318,20100318 00:00,21:00:21,000016,20538,667089107.7,1121343559,2010-03-18
20080104,20080104 00:00,21:00:17,000001,16074,667098003,2753533625,2008-01-04
20120820,20120820 00:00,21:01:37,000016,25482,667251994.7,780979211.3,2012-08-20
20120723,20120723 00:00,21:00:14,000016,25322,667649127.7,787374608.2,2012-07-23
20091231,20091231 00:00,21:00:19,000016,20114,667678245.7,1251533256,2009-12-31
20150203,20150203 00:00,21:00:55,399106,30442,667688210.6,841030365,2015-02-03
20100311,20100311 00:00,21:00:19,000016,20498,667788346.2,1127366999,2010-03-11
20120913,20120913 00:00,21:01:05,000016,25626,667809806.4,782889252.4,2012-09-13
20150123,20150123 00:00,21:01:46,399106,30386,667847547.1,819699373.2,2015-01-23
20120727,20120727 00:00,21:01:09,000016,25354,668062020.6,788406111.2,2012-07-27
20080303,20080303 00:00,21:00:13,000001,16386,668232850.3,2305868425,2008-03-03
20080116,20080116 00:00,21:00:28,000002,16148,668240810,2706334377,2008-01-16
20121109,20121109 00:00,21:03:47,000016,25956,668248119.1,783216188.9,2012-11-09
20100324,20100324 00:00,21:00:30,000016,20570,668252583.7,1121846149,2010-03-24
20120821,20120821 00:00,21:01:07,000016,25490,668380271.5,781720854,2012-08-21
20120724,20120724 00:00,21:00:17,000016,25330,668413077.7,787937217.7,2012-07-24
20140317,20140317 00:00,21:02:19,000016,28648,668500428.8,696170718.7,2014-03-17
20140313,20140313 00:00,21:01:42,000016,28632,668560926.6,696338166.1,2014-03-13
20130617,20130617 00:00,21:01:24,000016,27144,668735016.1,785771183.9,2013-06-17
20100301,20100301 00:00,21:00:18,000016,20434,668934627.2,1132922736,2010-03-01
20100303,20100303 00:00,21:00:17,000016,20450,668963123.8,1131688574,2010-03-03
20121108,20121108 00:00,21:00:33,000016,25948,669132696,783613946.6,2012-11-08
20121206,20121206 00:00,21:00:27,000016,26112,669159236.5,784918861.4,2012-12-06
20101013,20101013 00:00,21:00:06,000016,21698,669265525.9,1094814437,2010-10-13
20120816,20120816 00:00,21:00:58,000016,25466,669395043.4,783695874.9,2012-08-16
20091020,20091020 00:00,21:00:10,000010,19697,669406584.3,1476218233,2009-10-20
20150128,20150128 00:00,21:00:12,399106,30410,669583554.1,842504011.6,2015-01-28
20150211,20150211 00:00,21:02:15,399106,30490,669665287.3,841869733,2015-02-11
20100105,20100105 00:00,21:00:19,000016,20142,669810169.7,1243871149,2010-01-05
20121205,20121205 00:00,21:01:13,000016,26104,669827895.8,785838335.6,2012-12-05
20100326,20100326 00:00,21:00:17,000016,20586,669966203.7,1123479604,2010-03-26
20080118,20080118 00:00,21:00:15,000001,16162,670137768.6,2662822272,2008-01-18
20100317,20100317 00:00,21:00:17,000016,20530,670421647.7,1126017029,2010-03-17
20120911,20120911 00:00,21:01:03,000016,25610,670440940.4,785938943.6,2012-09-11
20120730,20120730 00:00,21:00:44,000016,25362,670616569.1,785559610.8,2012-07-30
20090902,20090902 00:00,21:00:13,000300,19429,670627317.1,1543216289,2009-09-02
20120815,20120815 00:00,21:01:02,000016,25458,670668987.8,784894043.1,2012-08-15
20130618,20130618 00:00,21:02:00,000016,27152,670733750.5,789030468.1,2013-06-18
20121008,20121008 00:00,08:55:01,000016,25741,670742396.4,785442017.8,2012-09-28
20120912,20120912 00:00,21:01:11,000016,25618,670825270.6,786373246.9,2012-09-12
20120817,20120817 00:00,21:00:52,000016,25474,670997791.4,785217114.6,2012-08-17
20121112,20121112 00:00,21:00:21,000016,25964,671167533.7,786494069.9,2012-11-12
20080108,20080108 00:00,21:00:15,000001,16090,671201804.9,2766793479,2008-01-08
20100319,20100319 00:00,21:00:18,000016,20546,671287926.8,1128884834,2010-03-19
20140225,20140225 00:00,21:01:45,000016,28536,671308214.4,699278833.3,2014-02-25
20130613,20130613 00:00,21:01:23,000016,27128,671403044.5,788864393.1,2013-06-13
20100412,20100412 00:00,21:00:13,000016,20670,671898469.2,1129932647,2010-04-12
20130614,20130614 00:00,21:00:47,000016,27136,671972155.7,790139103.4,2013-06-14
20100322,20100322 00:00,21:00:17,000016,20554,671984035.8,1129624440,2010-03-22
20121016,20121016 00:00,21:00:25,000016,25799,672062336.4,787999265.5,2012-10-16
20121025,20121025 00:00,21:00:11,000016,25851,672792510.3,788627662.1,2012-10-25
20090702,20090702 00:00,21:00:08,000001,19071,672912891.5,1769524003,2009-07-02
20150122,20150122 00:00,21:00:09,399106,30378,672941095.8,826316769.8,2015-01-22
20121015,20121015 00:00,21:00:33,000016,25791,673026338.5,789202305.9,2012-10-15
20121011,20121011 00:00,21:00:11,000016,25775,673063786.1,788970191.1,2012-10-11
20120731,20120731 00:00,21:00:41,000016,25370,673104815,788297983.1,2012-07-31
20090703,20090703 00:00,21:00:10,000002,19081,673649414.3,1780256510,2009-07-03
20140226,20140226 00:00,21:02:53,000016,28544,673749919.8,701756951.4,2014-02-26
20091026,20091026 00:00,21:00:13,000010,19729,673941764.9,1488169083,2009-10-26
20121012,20121012 00:00,21:00:09,000016,25783,674105808.9,790459338.4,2012-10-12
20120802,20120802 00:00,21:02:38,000016,25386,674126758.7,789413637.8,2012-08-02
20120716,20120716 00:00,21:01:17,000016,25282,674252312.5,795185755.6,2012-07-16
20100416,20100416 00:00,21:00:30,000016,20698,674254111.1,1136935212,2010-04-16
20120709,20120709 00:00,21:02:15,000016,25242,674410892.6,797117804.5,2012-07-09
20120914,20120914 00:00,21:01:02,000016,25634,674488034.1,790646029.3,2012-09-14
20150212,20150212 00:00,21:00:59,399106,30498,674514175.6,847773628.4,2015-02-12
20091023,20091023 00:00,21:00:14,000010,19721,674534187.7,1487873241,2009-10-23
20121101,20121101 00:00,21:00:19,000016,25904,674549200.7,791473551.1,2012-11-01
20100125,20100125 00:00,21:00:18,000016,20254,674758106.4,1158133520,2010-01-25
20121017,20121017 00:00,21:04:24,000016,25807,674766907.7,791246001.8,2012-10-17
20140305,20140305 00:00,21:01:37,000016,28584,674794300.2,702893074.8,2014-03-05
20150126,20150126 00:00,21:00:41,399106,30394,674840360.4,850397338.2,2015-01-26
20100120,20100120 00:00,21:00:17,000016,20230,674910375.7,1164361426,2010-01-20
20120710,20120710 00:00,21:01:08,000016,25250,675062565.5,797379339.9,2012-07-10
20150127,20150127 00:00,21:00:28,399106,30402,675382173.1,849355552.5,2015-01-27
20140207,20140207 00:00,21:04:31,000016,28440,675485400.7,705785379.6,2014-02-07
20130729,20130729 00:00,21:00:45,000016,27384,675491272.1,710807919.2,2013-07-29
20140120,20140120 00:00,21:01:24,000016,28348,675534540.9,704694980.8,2014-01-20
20140127,20140127 00:00,21:06:58,000016,28388,675849154.5,706746192.7,2014-01-27
20100408,20100408 00:00,21:00:25,000016,20654,675871987.8,1134088934,2010-04-08
20120907,20120907 00:00,21:01:02,000016,25594,675969188.4,792157573.8,2012-09-07
20080109,20080109 00:00,21:00:39,000002,16100,676323669.6,2778414312,2008-01-09
20140130,20140130 00:00,21:00:38,000016,28412,676564577.3,706717333.9,2014-01-30
20120910,20120910 00:00,21:01:17,000016,25602,676712218.8,792835245.3,2012-09-10
20121010,20121010 00:00,21:00:12,000016,25767,676773116.8,792692480.3,2012-10-10
20120813,20120813 00:00,21:00:55,000016,25442,676863949.2,792244052.6,2012-08-13
20121009,20121009 00:00,21:00:10,000016,25759,676877479.5,793030682.8,2012-10-09
20121101,20121101 00:00,10:28:41,000016,25896,676976256,793405975.9,2012-10-23
20121024,20121024 00:00,21:00:54,000016,25843,677025608.7,793346003,2012-10-24
20150213,20150213 00:00,21:01:56,399107,30508,677274711.3,853822824.6,2015-02-13
20080107,20080107 00:00,21:01:17,000001,16082,677379457.4,2769746110,2008-01-07
20120711,20120711 00:00,21:00:33,000016,25258,677609458.5,799604453.4,2012-07-11
20121106,20121106 00:00,22:29:32,000016,25932,677703912.3,793182239.1,2012-11-06
20120801,20120801 00:00,21:02:07,000016,25378,677898070.3,793073936.4,2012-08-01
20120720,20120720 00:00,21:00:17,000016,25314,677929063.4,799179424.6,2012-07-20
20120814,20120814 00:00,21:01:03,000016,25450,677938958.1,793635678.2,2012-08-14
20140224,20140224 00:00,21:02:39,000016,28528,678133365,706681086.2,2014-02-24
20120712,20120712 00:00,21:00:26,000016,25266,678221841.2,799895490.8,2012-07-12
20120717,20120717 00:00,21:00:51,000016,25290,678290947.3,799695459.9,2012-07-17
20120718,20120718 00:00,21:01:15,000016,25298,678320101.6,799884015,2012-07-18
20121213,20121213 00:00,21:01:13,000016,26152,678321787.5,796519916.6,2012-12-13
20121107,20121107 00:00,21:00:53,000016,25940,678323256.5,793752485.6,2012-11-07
20121103,20121103 00:00,22:35:18,000016,25912,678555331,796341353.1,2012-11-02
20121103,20121103 00:00,22:35:39,000016,25916,678555331,796341353.1,2012-11-03
20121105,20121105 00:00,21:01:21,000016,25924,678575403.6,795515359.2,2012-11-05
20121207,20121207 00:00,21:00:23,000016,26120,678795703,795528358.6,2012-12-07
20140121,20140121 00:00,21:01:08,000016,28356,678982322.7,708442224.8,2014-01-21
20120803,20120803 00:00,21:02:46,000016,25394,679140186,795033808.7,2012-08-03
20140128,20140128 00:00,21:02:28,000016,28396,679319813.7,710375059.7,2014-01-28
20140306,20140306 00:00,21:02:09,000016,28592,679823818.9,708055236.9,2014-03-06
20140327,20140327 00:00,21:00:52,000016,28712,679970427.4,708136361.8,2014-03-27
20090703,20090703 00:00,21:00:09,000001,19079,680208385.2,1786645781,2009-07-03
20100409,20100409 00:00,21:00:16,000016,20662,680324782.6,1141162722,2010-04-09
20100121,20100121 00:00,21:00:24,000016,20238,680543590.5,1168458686,2010-01-21
20120713,20120713 00:00,21:00:15,000016,25274,680787792.1,802513162.4,2012-07-13
20140117,20140117 00:00,21:02:23,000016,28340,680899875.9,710327479.5,2014-01-17
20121211,20121211 00:00,21:00:36,000016,26136,680978370.5,799548135.6,2012-12-11
20101014,20101014 00:00,21:00:08,000016,21706,681108805.8,1118030712,2010-10-14
20080116,20080116 00:00,21:00:17,000001,16146,681285003.4,2719217771,2008-01-16
20100122,20100122 00:00,21:00:18,000016,20246,681300981.3,1169490250,2010-01-22
20140507,20140507 00:00,21:01:40,000016,28932,681357203.7,708663271.5,2014-05-07
20140307,20140307 00:00,21:01:28,000016,28600,681443464.1,709543631.3,2014-03-07
20080110,20080110 00:00,21:00:38,000002,16108,681540542.9,2789100941,2008-01-10
20140321,20140321 00:00,21:00:15,000016,28680,681788520.4,710110089.9,2014-03-21
20120807,20120807 00:00,21:00:51,000016,25410,681801970.1,797953603.1,2012-08-07
20140227,20140227 00:00,21:01:46,000016,28552,681872472.5,710029577.7,2014-02-27
20121019,20121019 00:00,21:01:01,000016,25823,682181818.5,799273141.7,2012-10-19
20140129,20140129 00:00,21:01:34,000016,28404,682286174.7,713401277.7,2014-01-29
20121018,20121018 00:00,21:00:56,000016,25815,682445395.3,799543846.3,2012-10-18
20121022,20121022 00:00,21:01:48,000016,25831,682474441.3,799636438.8,2012-10-22
20140519,20140519 00:00,21:00:34,000016,28996,682601295.4,709808675.8,2014-05-19
20140116,20140116 00:00,21:02:22,000016,28332,682607113.3,712605569.8,2014-01-16
20140228,20140228 00:00,21:01:18,000016,28560,682642724.2,710985955.8,2014-02-28
20100331,20100331 00:00,21:00:18,000016,20610,682651346.2,1142156701,2010-03-31
20140508,20140508 00:00,21:01:05,000016,28940,682919890.8,710326995,2014-05-08
20120806,20120806 00:00,21:01:49,000016,25402,683016770.8,799064421,2012-08-06
20100419,20100419 00:00,18:32:04,000016,20706,683091890.7,1148215900,2010-04-14
20140304,20140304 00:00,21:02:08,000016,28576,683224264.5,711642640.2,2014-03-04
20120719,20120719 00:00,21:01:52,000016,25306,683265881.2,805074716.4,2012-07-19
20130730,20130730 00:00,21:00:57,000016,27392,683349734.4,719103742.2,2013-07-30
20140115,20140115 00:00,21:02:07,000016,28324,683429069.1,713390172,2014-01-15
20140331,20140331 00:00,21:01:30,000016,28728,683517144.4,711853132.8,2014-03-31
20121210,20121210 00:00,21:01:31,000016,26128,683538643.8,802146630.5,2012-12-10
20090831,20090831 00:00,21:00:12,000002,19409,683798223.5,1551704808,2009-08-31
20100415,20100415 00:00,21:00:16,000016,20690,683809123.5,1152945136,2010-04-15
20140303,20140303 00:00,21:01:34,000016,28568,683898397,712314633.8,2014-03-03
20120808,20120808 00:00,21:00:46,000016,25418,684168387.6,800557522,2012-08-08
20140326,20140326 00:00,21:00:16,000016,28704,684178458.1,712506526.2,2014-03-26
20140520,20140520 00:00,21:00:45,000016,29004,684182120.9,711442229.1,2014-05-20
20140123,20140123 00:00,21:01:47,000016,28372,684187983.4,714225603.6,2014-01-23
20140506,20140506 00:00,21:02:34,000016,28924,684324487.6,711859626,2014-05-06
20080111,20080111 00:00,21:01:19,000002,16116,684515959.5,2803393045,2008-01-11
20100407,20100407 00:00,21:00:16,000016,20646,684639636.1,1148256605,2010-04-07
20140110,20140110 00:00,21:01:08,000016,28300,684717431,715197879.4,2014-01-10
20140509,20140509 00:00,21:02:01,000016,28948,684802045.6,712246421.9,2014-05-09
20130731,20130731 00:00,21:00:28,000016,27400,684865570.3,720621578.6,2013-07-31
20140328,20140328 00:00,21:00:39,000016,28720,684878450.4,713293491.5,2014-03-28
20100413,20100413 00:00,21:00:29,000016,20678,684896593.4,1151583656,2010-04-13
20140113,20140113 00:00,21:01:25,000016,28308,684987380.4,715317468.2,2014-01-13
20140325,20140325 00:00,21:01:02,000016,28696,685152884.5,713488591,2014-03-25
20140210,20140210 00:00,21:03:12,000016,28448,685196330.5,716300624.1,2014-02-10
20140428,20140428 00:00,21:02:06,000016,28884,685230570.9,712692371.6,2014-04-28
20120810,20120810 00:00,21:00:51,000016,25434,685261187.4,801364321.1,2012-08-10
20140124,20140124 00:00,21:03:30,000016,28380,685564662.2,715702402.4,2014-01-24
20140403,20140403 00:00,21:02:20,000016,28752,685565363.6,713799142.1,2014-04-03
20121212,20121212 00:00,21:00:32,000016,26144,685650543.3,804443612.4,2012-12-12
20140401,20140401 00:00,21:02:48,000016,28736,685717667.6,714099315.5,2014-04-01
20140505,20140505 00:00,21:01:10,000016,28916,685737019.2,713261532.3,2014-05-05
20150213,20150213 00:00,21:01:27,399106,30506,685775404.2,862323318.6,2015-02-13
20140109,20140109 00:00,21:01:28,000016,28292,685815017,717330712.6,2014-01-09
20120809,20120809 00:00,21:00:19,000016,25426,686388434.5,803481726,2012-08-09
20090901,20090901 00:00,21:00:13,000002,19417,686809236.6,1562783661,2009-09-01
20140710,20140710 00:00,21:00:29,000016,29296,686995180.7,715533594.3,2014-07-10
20140711,20140711 00:00,21:02:20,000016,29304,687079229.6,715607004.2,2014-07-11
20140709,20140709 00:00,21:01:09,000016,29288,687090381.4,715780251.2,2014-07-09
20130726,20130726 00:00,21:01:54,000016,27376,687117910.4,723358119,2013-07-26
20080115,20080115 00:00,21:00:45,000002,16140,687304516.5,2784829361,2008-01-15
20140324,20140324 00:00,21:00:48,000016,28688,687361584.8,715785398.5,2014-03-24
20120628,20120628 00:00,21:01:16,000016,25186,687417418.2,805605913.4,2012-06-28
20140114,20140114 00:00,21:02:01,000016,28316,687784805.2,718116989.2,2014-01-14
20100113,20100113 00:00,21:00:17,000016,20190,687851455.2,1184182108,2010-01-13
20100406,20100406 00:00,21:00:27,000016,20638,688069081.5,1153948353,2010-04-06
20130719,20130719 00:00,21:00:19,000016,27336,688143609.2,724331988.7,2013-07-19
20140429,20140429 00:00,21:00:32,000016,28892,688431243.1,716157961.2,2014-04-29
20100329,20100329 00:00,21:00:19,000016,20594,688639280.7,1151362041,2010-03-29
20140721,20140721 00:00,21:00:21,000016,29352,688639357.7,717260898.2,2014-07-21
20140218,20140218 00:00,21:00:14,000016,28496,688701552,717987235.9,2014-02-18
20140717,20140717 00:00,21:00:57,000016,29336,688813831.3,717381059,2014-07-17
20140404,20140404 00:00,21:01:50,000016,28760,688860533.7,717396847,2014-04-04
20140522,20140522 00:00,21:01:07,000016,29020,688902890.9,716350393,2014-05-22
