,基金1,基金2,基金3,C5进取型(81-100)-新客户-男-fix-combination_profit,C5进取型(81-100)-新客户-男-dyn-combination_profit,C5进取型(81-100)-新客户-女-fix-combination_profit,C5进取型(81-100)-新客户-女-dyn-combination_profit,C5进取型(81-100)-增1老客户-男-fix-combination_profit,C5进取型(81-100)-增1老客户-男-dyn-combination_profit,C5进取型(81-100)-增1老客户-女-fix-combination_profit,C5进取型(81-100)-增1老客户-女-dyn-combination_profit,C5进取型(81-100)-增2老客户-男-fix-combination_profit,C5进取型(81-100)-增2老客户-男-dyn-combination_profit,C5进取型(81-100)-增2老客户-女-fix-combination_profit,C5进取型(81-100)-增2老客户-女-dyn-combination_profit,C4成长型(61-80)-新客户-男-fix-combination_profit,C4成长型(61-80)-新客户-男-dyn-combination_profit,C4成长型(61-80)-新客户-女-fix-combination_profit,C4成长型(61-80)-新客户-女-dyn-combination_profit,C4成长型(61-80)-增1老客户-男-fix-combination_profit,C4成长型(61-80)-增1老客户-男-dyn-combination_profit,C4成长型(61-80)-增1老客户-女-fix-combination_profit,C4成长型(61-80)-增1老客户-女-dyn-combination_profit,C4成长型(61-80)-增2老客户-男-fix-combination_profit,C4成长型(61-80)-增2老客户-男-dyn-combination_profit,C4成长型(61-80)-增2老客户-女-fix-combination_profit,C4成长型(61-80)-增2老客户-女-dyn-combination_profit,C3平衡性(41-60)-新客户-男-fix-combination_profit,C3平衡性(41-60)-新客户-男-dyn-combination_profit,C3平衡性(41-60)-新客户-女-fix-combination_profit,C3平衡性(41-60)-新客户-女-dyn-combination_profit,C3平衡性(41-60)-增1老客户-男-fix-combination_profit,C3平衡性(41-60)-增1老客户-男-dyn-combination_profit,C3平衡性(41-60)-增1老客户-女-fix-combination_profit,C3平衡性(41-60)-增1老客户-女-dyn-combination_profit,C3平衡性(41-60)-增2老客户-男-fix-combination_profit,C3平衡性(41-60)-增2老客户-男-dyn-combination_profit,C3平衡性(41-60)-增2老客户-女-fix-combination_profit,C3平衡性(41-60)-增2老客户-女-dyn-combination_profit,C2稳健型(25-40)-新客户-男-fix-combination_profit,C2稳健型(25-40)-新客户-男-dyn-combination_profit,C2稳健型(25-40)-新客户-女-fix-combination_profit,C2稳健型(25-40)-新客户-女-dyn-combination_profit,C2稳健型(25-40)-增1老客户-男-fix-combination_profit,C2稳健型(25-40)-增1老客户-男-dyn-combination_profit,C2稳健型(25-40)-增1老客户-女-fix-combination_profit,C2稳健型(25-40)-增1老客户-女-dyn-combination_profit,C2稳健型(25-40)-增2老客户-男-fix-combination_profit,C2稳健型(25-40)-增2老客户-男-dyn-combination_profit,C2稳健型(25-40)-增2老客户-女-fix-combination_profit,C2稳健型(25-40)-增2老客户-女-dyn-combination_profit,C1保守型(0-25)-新客户-男-fix-combination_profit,C1保守型(0-25)-新客户-男-dyn-combination_profit,C1保守型(0-25)-新客户-女-fix-combination_profit,C1保守型(0-25)-新客户-女-dyn-combination_profit,C1保守型(0-25)-增1老客户-男-fix-combination_profit,C1保守型(0-25)-增1老客户-男-dyn-combination_profit,C1保守型(0-25)-增1老客户-女-fix-combination_profit,C1保守型(0-25)-增1老客户-女-dyn-combination_profit,C1保守型(0-25)-增2老客户-男-fix-combination_profit,C1保守型(0-25)-增2老客户-男-dyn-combination_profit,C1保守型(0-25)-增2老客户-女-fix-combination_profit,C1保守型(0-25)-增2老客户-女-dyn-combination_profit
2017-03-13,1.0272,1.0144,0.9044,0.7981860821917808,0.8085862583182147,0.7894077063013698,0.7996775602262234,0.9696935956164383,0.9529071674084749,0.9650538076712327,0.9484528183624793,0.9626139156164384,0.9529071674084749,0.9580099676712328,0.9484528183624793,0.7807307704109588,0.7907688621342319,0.7718496745205479,0.7818601640422406,0.9668757468493151,0.9502345579808777,0.9624278389041094,0.9457802089348818,0.959817826849315,0.9502345579808777,0.9554070389041096,0.9457802089348818,0.7630712986301369,0.7729514659502491,0.7542929227397259,0.7640427678582578,0.9641483380821917,0.9475619485532802,0.9596099901369862,0.9431075995072846,0.9571121780821917,0.9475619485532802,0.9526109501369862,0.9431075995072846,0.7456159868493151,0.7551340697662663,0.736734890958904,0.7462253716742749,0.9614209293150683,0.9448893391256828,0.9568825813698629,0.9404349900796871,0.9544065293150684,0.9448893391256828,0.9499053013698628,0.9404349900796871,0.727956515068493,0.7373166735822836,0.719178139178082,0.7284079754902923,0.958794960547945,0.9422167296980855,0.9541551726027397,0.9377623806520896,0.9518036005479452,0.9422167296980855,0.9471996526027398,0.9377623806520896
2017-03-12,1.03615,0.9362,0.905,0.7791435821917808,0.7913856755598324,0.7706054163013698,0.7826919847523208,0.9664141056164383,0.9322234666415202,0.9617971926712328,0.9278766212377645,0.9111317606164383,0.9322234666415202,0.9067947076712328,0.9278766212377645,0.7621608704109588,0.7739982939448092,0.7535190895205479,0.7653046031372975,0.9636083818493151,0.9296153593992669,0.9591755889041096,0.9252685139955108,0.9084959518493152,0.9296153593992669,0.9043530139041096,0.9252685139955108,0.744980923630137,0.756610912329786,0.7364427577397261,0.7479172215222742,0.9608931580821918,0.9270072521570133,0.9563698651369863,0.9226604067532576,0.9059506430821919,0.9270072521570133,0.9017172051369862,0.9226604067532576,0.7279982118493151,0.7392235307147627,0.719356430958904,0.7305298399072511,0.9581779343150684,0.9243991449147599,0.9536546413698629,0.9200522995110041,0.9034053343150685,0.9243991449147599,0.899171896369863,0.9200522995110041,0.7108182650684931,0.7218361490997395,0.7022800991780822,0.7131424582922279,0.9555563305479451,0.9217910376725065,0.9509394176027398,0.9174441922687505,0.9009636405479453,0.9217910376725065,0.8966265876027398,0.9174441922687505
2017-03-10,1.0452,0.9514,0.8974,0.7827160821917808,0.7962645879782249,0.7741331063013699,0.7875099107654833,0.9730570956164383,0.9380903588246372,0.9684047076712327,0.9337130202182664,0.9211763156164384,0.9380903588246372,0.9167865676712329,0.9337130202182664,0.7656452704109589,0.7787552335527418,0.756957774520548,0.7700005563400002,0.970230846849315,0.9354639556608149,0.9657633389041095,0.9310866170544438,0.918509526849315,0.9354639556608149,0.9143140389041096,0.9310866170544438,0.7483747986301369,0.7612458791272587,0.739791822739726,0.7524912019145172,0.9674943380821917,0.9328375524969924,0.9629370901369863,0.9284602138906215,0.9159324780821918,0.9328375524969924,0.9116472501369863,0.9284602138906215,0.7313039868493151,0.7437365247017756,0.7226164909589041,0.7349818474890342,0.9647578293150684,0.9302111493331697,0.9602005813698629,0.9258338107267992,0.9133554293150684,0.9302111493331697,0.909070201369863,0.9258338107267992,0.7140335150684931,0.7262271702762927,0.7054505391780821,0.7174724930635512,0.9621164605479451,0.9275847461693474,0.9574640726027398,0.9232074075629766,0.9108829005479452,0.9275847461693474,0.9064931526027398,0.9232074075629766
2017-03-09,1.0112,0.9702,0.8974,0.7806520821917808,0.7906732512432735,0.7720935863013698,0.7819884657397188,0.9524231356164384,0.9313667764008582,0.9478765876712328,0.927024383649081,0.9297460356164383,0.9313667764008582,0.9253142876712328,0.927024383649081,0.7636321104109589,0.7733036802361642,0.754972494520548,0.7646188947326096,0.9496607668493151,0.9287613407497919,0.9453009789041096,0.9244189479980145,0.927053366849315,0.9287613407497919,0.9228124789041096,0.9244189479980145,0.746413998630137,0.7559341092290549,0.737855502739726,0.7472493237255003,0.9469881380821918,0.9261559050987255,0.9425386101369865,0.9218135123469482,0.9244504380821917,0.9261559050987255,0.9201198101369863,0.9218135123469482,0.7293940268493151,0.7385645382219457,0.720734410958904,0.7298797527183911,0.9443155093150686,0.9235504694476591,0.9398659813698631,0.9192080766958819,0.9218475093150684,0.9235504694476591,0.9175168813698629,0.9192080766958819,0.7121759150684932,0.7211949672148364,0.7036174191780822,0.7125101817112819,0.9417399005479453,0.9209450337965928,0.93719335260274,0.9166026410448154,0.9193457005479452,0.9209450337965928,0.9149139526027398,0.9166026410448154
2017-03-08,0.9536,1.043,0.8946,0.7873160821917807,0.7910562498818217,0.7786710263013699,0.7823666768952854,0.9219216156164383,0.9318273322637124,0.9175282276712328,0.9274825457704443,0.9713687556164383,0.9318273322637124,0.9667250476712327,0.9274825457704443,0.7701302704109589,0.7736771039087489,0.7613898545205479,0.7649875309222124,0.9192527668493151,0.9292204603677515,0.9150531389041097,0.9248756738744832,0.9685479268493151,0.9292204603677515,0.9640890389041097,0.9248756738744832,0.752744798630137,0.7562979579356759,0.744099742739726,0.7476083849491393,0.9166733780821917,0.9266135884717905,0.9123842901369863,0.9222688019785223,0.9658165580821917,0.9266135884717905,0.9612682101369863,0.9222688019785223,0.7355589868493151,0.7389188119626029,0.7268185709589041,0.7302292389760664,0.9140939893150684,0.9240067165758297,0.9098049013698629,0.9196619300825615,0.9630851893150683,0.9240067165758297,0.958536841369863,0.9196619300825615,0.7181735150684931,0.7215396659895299,0.7095284591780822,0.7128500930029935,0.9116189005479453,0.9213998446798687,0.9072255126027398,0.9170550581866004,0.9604491805479451,0.9213998446798687,0.9558054726027398,0.9170550581866004
2017-03-07,0.9690000000000001,1.8464,0.8937,1.007180082191781,1.001914705725697,0.9957670263013699,0.990589402041112,1.0287894356164382,1.1853846254159723,1.023780577671233,1.17972197357368,1.5140793756164386,1.1853846254159723,1.5066137976712328,1.17972197357368,0.984538610410959,0.9792640983565272,0.973028654520548,0.9679387946719422,1.025767426849315,1.181987034310597,1.0210325789041097,1.1763243824683043,1.509565786849315,1.181987034310597,1.5022864789041097,1.1763243824683043,0.9616155986301371,0.9566134909873572,0.950202542739726,0.9452881873027723,1.0228347880821917,1.1785894432052215,1.0180105701369864,1.172926791362929,1.5051415680821918,1.1785894432052215,1.4977728901369862,1.172926791362929,0.938974126849315,0.9339628836181875,0.9274641709589041,0.9226375799336025,1.0199021493150684,1.1751918520998461,1.015077931369863,1.1695292002575537,1.5007173493150685,1.1751918520998461,1.493348671369863,1.1695292002575537,0.9160511150684931,0.9113122762490176,0.9046380591780823,0.8999869725644327,1.0171541505479453,1.1717942609944705,1.0121452926027399,1.166131609152178,1.4963900305479452,1.1717942609944705,1.4889244526027396,1.166131609152178
2017-03-06,0.9767,1.0288,0.9098,0.7931970821917809,0.7980860516101305,0.7844794463013698,0.78930860610199,0.9383285756164383,0.9402806688420036,0.9338505976712328,0.9358919460879335,0.9671450856164383,0.9402806688420036,0.9625212276712328,0.9358919460879335,0.775864690410959,0.7805311605938499,0.7670493845205479,0.7717537150857094,0.9356077768493151,0.9376474351895616,0.9313236589041096,0.9332587124354914,0.9643357168493151,0.9376474351895616,0.9599005089041095,0.9332587124354914,0.758331748630137,0.762976269577569,0.749614112739726,0.7541988240694287,0.9329779580821917,0.9350142015371194,0.9286028601369863,0.9306254787830492,0.9616173280821918,0.9350142015371194,0.9570911401369863,0.9306254787830492,0.7409993568493152,0.7454213785612883,0.7321840509589042,0.736643933053148,0.9303481393150684,0.9323809678846773,0.9259730413698628,0.9279922451306073,0.9588989393150684,0.9323809678846773,0.954372751369863,0.9279922451306073,0.7234664150684931,0.7278664875450076,0.7147487791780822,0.7190890420368674,0.9278212005479453,0.9297477342322353,0.9233432226027399,0.925359011478165,0.9562782205479452,0.9297477342322353,0.9516543626027397,0.925359011478165
2017-03-05,0.9764,0.9834999999999999,0.8974,0.7769350821917808,0.7834240714383967,0.7684218463013699,0.774829900682403,0.9305888056164383,0.9226496376854936,0.9261547476712328,0.9183525523074969,0.9345158156164383,0.9226496376854936,0.9300618776712327,0.9183525523074969,0.7600069604109589,0.7662357299264092,0.751396084520548,0.7576415591704155,0.9278941968493151,0.9200713864586958,0.9236482289041096,0.9157743010806987,0.9318091368493151,0.9200713864586958,0.9275425789041095,0.9157743010806987,0.742882848630137,0.7490473884144219,0.7343696127397259,0.7404532176584283,0.9252893280821918,0.9174931352318977,0.9209536201369863,0.9131960498539007,0.9291921980821917,0.9174931352318977,0.9248359001369862,0.9131960498539007,0.7259547268493151,0.7318590469024345,0.7173438509589041,0.723264876146441,0.9226844593150685,0.9149148840050996,0.9183487513698629,0.9106177986271027,0.9265752593150683,0.9149148840050996,0.922218961369863,0.9106177986271027,0.7088306150684931,0.7146707053904473,0.7003173791780821,0.7060765346344536,0.9201779405479452,0.9123366327783013,0.9157438826027399,0.9080395474003046,0.9240559605479451,0.9123366327783013,0.9196020226027397,0.9080395474003046
2017-03-03,0.9976,0.9952,0.9131,0.7895700821917808,0.7966422803559602,0.7808991463013699,0.787882881988497,0.9489162756164384,0.9385445339088639,0.9443856976712328,0.9341648347251323,0.9475888356164384,0.9385445339088639,0.9430649776712328,0.9341648347251323,0.7723277304109589,0.7791234836210339,0.7635570345205479,0.7703640852535707,0.9461630468493151,0.935916714398625,0.9418232989041098,0.9315370152148934,0.9448396868493151,0.935916714398625,0.9405068989041097,0.9315370152148934,0.754886098630137,0.7616046868861073,0.746215162739726,0.7528452885186441,0.9435011280821918,0.9332888948883862,0.9390700701369863,0.9289091957046546,0.9421818480821917,0.9332888948883862,0.9377577501369863,0.9289091957046546,0.7376437468493151,0.744085890151181,0.7288730509589041,0.7353264917837178,0.9408392093150685,0.9306610753781472,0.936408151369863,0.9262813761944155,0.9395240093150684,0.9306610753781472,0.9350999113698628,0.9262813761944155,0.7202021150684932,0.7265670934162546,0.7115311791780823,0.7178076950487914,0.9382768105479452,0.9280332558679081,0.9337462326027399,0.9236535566841765,0.9369659305479453,0.9280332558679081,0.9324420726027398,0.9236535566841765
2017-03-02,1.0166,2.8352,0.895,1.2845680821917809,1.2707819274316912,1.2696641463013698,1.2560957834757815,1.1800148356164382,1.5086974595174305,1.1741460476712327,1.5013543875394757,2.1858824956164384,1.5086974595174305,2.1749216276712326,1.5013543875394757,1.255043730410959,1.2414096395198717,1.2400381345205478,1.2267234955639617,1.1764965668493148,1.5042916163306577,1.1710007989041096,1.4969485443527026,2.179272606849315,1.5042916163306577,2.16850289890411,1.4969485443527026,1.225134198630137,1.2120373516080518,1.210230262739726,1.197351207652142,1.1730677980821915,1.4998857731438848,1.1674825301369862,1.4925427011659298,2.172752218082192,1.4998857731438848,2.1618930101369864,1.4925427011659298,1.1956098468493153,1.1826650636962321,1.180604250958904,1.1679789197403223,1.1696390293150685,1.4954799299571118,1.164053761369863,1.488136857979157,2.1662318293150684,1.4954799299571118,2.1553726213698625,1.488136857979157,1.165700315068493,1.1532927757844125,1.1507963791780822,1.1386066318285026,1.1664937805479454,1.4910740867703387,1.1606249926027399,1.4837310147923837,2.1598131005479453,1.4910740867703387,2.14885223260274,1.4837310147923837
2017-03-01,1.0304,0.9675,0.882,0.7790270821917809,0.792219187677411,0.7704894463013698,0.7835150779684296,0.9624342456164383,0.9332257649629084,0.9578362476712328,0.9288737101084178,0.9276442556164384,0.9332257649629084,0.9232223776712329,0.9288737101084178,0.7620485604109588,0.7748109682594483,0.7534078845205479,0.7661068585504669,0.9596418768493151,0.9306145320502142,0.9552288289041095,0.9262624771957233,0.9249588168493151,0.9306145320502142,0.9207281789041097,0.9262624771957233,0.744870248630137,0.7574027488414856,0.7363326127397261,0.7486986391325043,0.9569377080821917,0.9280032991375198,0.9524364601369864,0.9236512442830291,0.9223615780821918,0.9280032991375198,0.9180427401369863,0.9236512442830291,0.727891726849315,0.7399945294235228,0.7192510509589041,0.7312904197145416,0.9542335393150685,0.9253920662248252,0.9497322913698629,0.9210400113703348,0.9197643393150685,0.9253920662248252,0.915445501369863,0.9210400113703348,0.7107134150684931,0.7225863100055602,0.7021757791780823,0.7138822002965789,0.9516261205479453,0.9227808333121308,0.9470281226027398,0.9184287784576401,0.9172701405479451,0.9227808333121308,0.9128482626027398,0.9184287784576401
2017-02-28,1.0502,0.9592,0.8786,0.7798560821917808,0.795350805106187,0.7713087863013699,0.786607550179346,0.9741965156164383,0.9369915349210116,0.9695380876712327,0.9326199074575913,0.9238644156164384,0.9369915349210116,0.9194607876712328,0.9326199074575913,0.7628574104109589,0.777864295252505,0.7542050945205481,0.769121040325664,0.9713679268493152,0.9343685584429595,0.9668932789041097,0.9299969309795388,0.9211905268493151,0.9343685584429595,0.9169797789041096,0.9299969309795388,0.7456577986301369,0.760377785398823,0.737110502739726,0.7516345304719818,0.9686271980821917,0.9317455819649072,0.9640646901369863,0.9273739545014866,0.9186044980821917,0.9317455819649072,0.9143058901369863,0.9273739545014866,0.7286591268493152,0.7428912755451407,0.7200068109589041,0.7341480206182998,0.9658864693150684,0.9291226054868549,0.961323961369863,0.9247509780234343,0.9160184693150686,0.9291226054868549,0.911719861369863,0.9247509780234343,0.7114595150684931,0.7254047656914587,0.7029122191780821,0.7166615107646177,0.9632416605479452,0.9264996290088026,0.9585832326027399,0.9221280015453821,0.9135374605479453,0.9264996290088026,0.9091338326027399,0.9221280015453821
2017-02-27,1.0997,0.9247,0.897,0.7868240821917809,0.8060148491553485,0.7781917863013699,0.7971382936778929,1.0064780256164383,0.9498150478901284,1.0016539376712328,0.9453767701514006,0.9096855256164382,0.9498150478901284,0.9053514376712327,0.9453767701514006,0.7696519604109588,0.7882617382004373,0.7609096945205479,0.7793851827229817,1.003548246849315,0.9471520812468919,0.9989063289041096,0.9427138035081639,0.907053246849315,0.9471520812468919,0.9029188289041096,0.9427138035081639,0.752277398630137,0.7705086272455262,0.743645102739726,0.7616320717680707,1.0007081680821917,0.9444891146036551,0.9959765501369862,0.9400508368649274,0.9045106680821918,0.9444891146036551,0.9002865501369862,0.9400508368649274,0.7351052768493151,0.7527555162906151,0.7263630109589041,0.7438789608131595,0.9978680893150684,0.9418261479604184,0.9931364713698629,0.9373878702216907,0.9019680893150683,0.9418261479604184,0.897743971369863,0.9373878702216907,0.7177307150684931,0.735002405335704,0.7090984191780821,0.7261258498582485,0.9951204805479452,0.9391631813171817,0.9902963926027397,0.9347249035784538,0.8995354805479452,0.9391631813171817,0.8952013926027398,0.9347249035784538
2017-02-26,1.0779,0.95835,0.8794,0.7856995821917808,0.8038111289803016,0.7770799563013698,0.7949621200050341,0.9928821606164384,0.9471650743796345,0.9881266576712329,0.9427405698920007,0.9267590556164385,0.9471650743796345,0.9223382926712328,0.9427405698920007,0.768556165410959,0.7861131110297666,0.7598287495205479,0.7772641020544993,0.9899952618493151,0.9445103716870542,0.9854235339041097,0.9400858671994204,0.9240753918493152,0.9445103716870542,0.9198503589041096,0.9400858671994204,0.751209123630137,0.7684150930792317,0.742589497739726,0.7595660841039642,0.9871963030821919,0.941855668994474,0.9825366351369864,0.9374311645068403,0.9214796680821918,0.941855668994474,0.9171666951369863,0.9374311645068403,0.7340657068493152,0.7507170751286968,0.7253382909589041,0.7418680661534293,0.9843973443150684,0.9392009663018939,0.979737676369863,0.9347764618142601,0.9188839443150684,0.9392009663018939,0.914570971369863,0.9347764618142601,0.7167186650684931,0.7330190571781617,0.7080990391780821,0.7241700482028943,0.9816942205479452,0.9365462636093136,0.9769387176027399,0.9321217591216798,0.9163960105479453,0.9365462636093136,0.9119752476027398,0.9321217591216798
2017-02-24,1.1109,0.9658,0.8888,0.7976490821917808,0.8180630375688568,0.7888807263013699,0.8090358797362325,1.0175835556164383,0.9643029944573722,1.012698877671233,0.95978941554106,0.9373287456164384,0.9643029944573722,0.9328503476712329,0.95978941554106,0.7802089504109588,0.8000087219036079,0.7713295045205479,0.7909815640709836,1.0146187368493151,0.9615948471075848,1.0099195189041097,0.9570812681912726,0.9346105968493151,0.9615948471075848,0.9303321689041097,0.9570812681912726,0.7625611486301369,0.7819544062383591,0.753792792739726,0.7729272484057348,1.0117427980821918,0.9588866997577976,1.0069547001369863,0.9543731208414854,0.9319813280821918,0.9588866997577976,0.9276140201369862,0.9543731208414854,0.7451210168493152,0.7639000905731103,0.7362415709589041,0.754872932740486,1.0088668593150685,0.9561785524080102,1.004078761369863,0.9516649734916981,0.9293520593150685,0.9561785524080102,0.924984751369863,0.9516649734916981,0.7274732150684932,0.7458457749078614,0.7187048591780822,0.7368186170752371,1.0060875005479453,0.9534704050582229,1.0012028226027399,0.9489568261419108,0.9268338805479452,0.9534704050582229,0.9223554826027398,0.9489568261419108
2017-02-23,1.0402,3.8374,0.8714,1.552566082191781,1.5298422579759319,1.5342877063013698,1.5119178598882193,1.3124974956164381,1.8202175069968798,1.3058658076712328,1.8112553079530234,2.8596288156164387,1.8202175069968798,2.8451649676712325,1.8112553079530234,1.516393070410959,1.4939934618005062,1.4980106745205477,1.4760690637127933,1.3085429468493153,1.8148401875705662,1.3023821389041097,1.8058779885267096,2.8509190268493154,1.8148401875705662,2.8366463389041097,1.8058779885267096,1.4797322986301369,1.4581446656250805,1.461453922739726,1.4402202675373676,1.3046755380821917,1.8094628681442522,1.2984275901369862,1.800500669100396,2.842296378082192,1.8094628681442522,2.827936550136986,1.800500669100396,1.443559286849315,1.4222958694496548,1.4251768909589042,1.404371471361942,1.3008081293150684,1.8040855487179384,1.294560181369863,1.795123349674082,2.833673729315068,1.8040855487179384,2.8193139013698625,1.795123349674082,1.406898515068493,1.3864470732742291,1.3886201391780824,1.368522675186516,1.2973244605479453,1.7987082292916245,1.29069277260274,1.789746030247768,2.8251551005479456,1.7987082292916245,2.8106912526027403,1.789746030247768
2017-02-22,1.0371,0.9332,0.8824,0.7713010821917808,0.7855573375731353,0.7628610463013699,0.7769365009904574,0.9628870956164383,0.9252148902125171,0.9582892976712327,0.9209044719211782,0.9054200056164384,0.9252148902125171,0.9011131276712329,0.9209044719211782,0.7545143304109589,0.7683156644077795,0.7459705845205479,0.7596948278251017,0.960094136849315,0.9226286392377138,0.9556778989041095,0.9183182209463747,0.9028036768493152,0.9226286392377138,0.8986887489041095,0.9183182209463747,0.7375305486301369,0.7510739912424237,0.729090512739726,0.7424531546597457,0.9573894180821918,0.9200423882629104,0.9528849401369862,0.9157319699715715,0.9002755880821918,0.9200423882629104,0.8960724201369863,0.9157319699715715,0.7207437968493151,0.733832318077068,0.712200050958904,0.7252114814943901,0.9546846993150684,0.9174561372881069,0.9501802213698629,0.9131457189967681,0.8977474993150685,0.9174561372881069,0.893544331369863,0.9131457189967681,0.7037600150684931,0.7165906449117121,0.6953199791780822,0.7079698083290343,0.9520733005479451,0.9148698863133036,0.9474755026027398,0.9105594680219646,0.8953231205479453,0.9148698863133036,0.8910162426027398,0.9105594680219646
